OrderID,Date,Customer,Region,Category,Product,Quantity,UnitPrice,TotalSales
3605,2025-03-03,C2605,East,Furniture,Table,18,5629,101322
3606,2025-06-01,C2606,West,Furniture,Sofa,4,59307,237228
3607,2025-08-12,C2607,East,Furniture,Cupboard,17,48183,819111
3608,2025-05-20,C2608,East,Electronics,Laptop,16,18043,288688
3609,2025-03-21,C2609,West,Clothing,Shirt,16,37616,601856
3610,2025-03-13,C2610,West,Electronics,Tablet,5,11273,56365
3611,2025-07-11,C2611,South,Clothing,Shirt,2,24475,48950
3612,2025-07-26,C2612,East,Clothing,T-shirt,12,56146,673752
3613,2025-08-20,C2613,North,Furniture,Sofa,6,24872,149232
3614,2025-06-15,C2614,South,Furniture,Sofa,1,2242,2242
3615,2025-04-22,C2615,South,Clothing,Jeans,9,11170,100530
3616,2025-06-27,C2616,North,Clothing,Jacket,10,58424,584240
3617,2025-04-19,C2617,East,Clothing,T-shirt,3,7055,21165
3618,2025-05-25,C2618,West,Electronics,Smartwatch,6,36761,220566
3619,2025-07-17,C2619,South,Clothing,Jacket,14,46270,647780
3620,2025-06-20,C2620,North,Furniture,Sofa,8,12209,97672
3621,2025-07-06,C2621,North,Furniture,Table,13,16891,219583
3622,2025-03-26,C2622,North,Furniture,Bed,16,15478,247648
3623,2025-07-26,C2623,East,Clothing,Jacket,18,26612,479016
3624,2025-08-25,C2624,West,Furniture,Cupboard,2,18085,36170
3625,2025-03-03,C2625,West,Clothing,T-shirt,2,23217,46434
3626,2025-04-20,C2626,North,Furniture,Sofa,12,43790,525480
3627,2025-07-23,C2627,South,Furniture,Sofa,14,49508,693112
3628,2025-05-04,C2628,East,Electronics,Mobile,1,6260,6260
3629,2025-03-18,C2629,East,Electronics,Smartwatch,14,52818,739452
3630,2025-07-24,C2630,East,Electronics,Laptop,8,53746,429968
3631,2025-08-24,C2631,South,Clothing,T-shirt,6,50548,303288
3632,2025-08-25,C2632,South,Clothing,Jacket,3,23278,69834
3633,2025-07-23,C2633,South,Electronics,Mobile,11,49040,539440
3634,2025-06-06,C2634,East,Furniture,Sofa,14,45987,643818
3635,2025-07-15,C2635,West,Clothing,T-shirt,12,55380,664560
3636,2025-05-26,C2636,South,Clothing,T-shirt,20,27074,541480
3637,2025-05-07,C2637,North,Furniture,Sofa,19,54908,1043252
3638,2025-07-04,C2638,South,Electronics,Laptop,15,26515,397725
3639,2025-08-10,C2639,West,Clothing,Jeans,4,34644,138576
3640,2025-08-13,C2640,West,Clothing,Dress,3,3572,10716
3641,2025-05-17,C2641,West,Electronics,Laptop,13,41103,534339
3642,2025-06-10,C2642,West,Clothing,Jeans,15,57344,860160
3643,2025-08-10,C2643,North,Clothing,Jacket,8,1835,14680
3644,2025-07-07,C2644,West,Electronics,Laptop,4,17101,68404
3645,2025-07-14,C2645,South,Electronics,Headphones,7,20298,142086
3646,2025-05-06,C2646,West,Furniture,Cupboard,4,5516,22064
3647,2025-05-01,C2647,West,Furniture,Sofa,8,1083,8664
3648,2025-07-08,C2648,North,Electronics,Mobile,15,38834,582510
3649,2025-07-14,C2649,East,Electronics,Smartwatch,5,35457,177285
3650,2025-03-05,C2650,West,Furniture,Table,14,52463,734482
3651,2025-06-18,C2651,East,Electronics,Tablet,15,35885,538275
3652,2025-05-12,C2652,North,Electronics,Tablet,8,49481,395848
3653,2025-07-05,C2653,West,Clothing,Jacket,2,1345,2690
3654,2025-05-07,C2654,West,Clothing,Jeans,19,16745,318155
3655,2025-05-22,C2655,West,Clothing,T-shirt,18,30967,557406
3656,2025-03-09,C2656,South,Clothing,T-shirt,13,3319,43147
3657,2025-05-20,C2657,West,Furniture,Sofa,1,46233,46233
3658,2025-08-12,C2658,South,Furniture,Table,17,58956,1002252
3659,2025-04-23,C2659,South,Electronics,Mobile,17,19884,338028
3660,2025-07-06,C2660,North,Furniture,Cupboard,8,12543,100344
3661,2025-06-05,C2661,North,Electronics,Headphones,12,55968,671616
3662,2025-08-20,C2662,East,Furniture,Sofa,7,11660,81620
3663,2025-05-31,C2663,East,Clothing,Jacket,12,49945,599340
3664,2025-03-19,C2664,East,Electronics,Mobile,3,31400,94200
3665,2025-08-01,C2665,North,Clothing,Dress,19,19289,366491
3666,2025-03-25,C2666,North,Furniture,Cupboard,11,49298,542278
3667,2025-05-24,C2667,East,Furniture,Bed,13,50892,661596
3668,2025-03-04,C2668,North,Furniture,Chair,15,38990,584850
3669,2025-08-17,C2669,North,Clothing,Jeans,19,26020,494380
3670,2025-07-13,C2670,East,Clothing,Shirt,11,13354,146894
3671,2025-06-16,C2671,South,Electronics,Laptop,10,42609,426090
3672,2025-06-21,C2672,West,Clothing,T-shirt,9,966,8694
3673,2025-05-08,C2673,East,Clothing,Jacket,3,25794,77382
3674,2025-03-07,C2674,West,Furniture,Bed,20,32463,649260
3675,2025-05-20,C2675,East,Clothing,T-shirt,16,23906,382496
3676,2025-03-19,C2676,West,Clothing,Jeans,7,59229,414603
3677,2025-07-21,C2677,South,Furniture,Chair,5,14272,71360
3678,2025-03-08,C2678,North,Electronics,Tablet,15,37602,564030
3679,2025-05-07,C2679,West,Furniture,Bed,15,54610,819150
3680,2025-05-08,C2680,North,Electronics,Headphones,17,49441,840497
3681,2025-04-09,C2681,North,Clothing,Dress,11,36488,401368
3682,2025-07-09,C2682,South,Furniture,Cupboard,2,14990,29980
3683,2025-07-28,C2683,West,Clothing,Jacket,20,23685,473700
3684,2025-07-12,C2684,North,Clothing,Jeans,2,9784,19568
3685,2025-04-17,C2685,West,Furniture,Cupboard,1,29923,29923
3686,2025-07-19,C2686,East,Furniture,Table,10,7338,73380
3687,2025-07-11,C2687,West,Furniture,Cupboard,10,20068,200680
3688,2025-05-31,C2688,North,Furniture,Sofa,7,16432,115024
3689,2025-04-07,C2689,West,Furniture,Chair,18,4552,81936
3690,2025-04-30,C2690,North,Electronics,Smartwatch,6,11135,66810
3691,2025-06-02,C2691,East,Electronics,Laptop,2,12343,24686
3692,2025-08-29,C2692,West,Electronics,Mobile,18,36686,660348
3693,2025-05-05,C2693,South,Clothing,Jacket,20,38767,775340
3694,2025-06-28,C2694,West,Electronics,Laptop,2,10356,20712
3695,2025-07-04,C2695,West,Electronics,Headphones,20,47406,948120
3696,2025-05-20,C2696,South,Electronics,Mobile,3,40907,122721
3697,2025-06-13,C2697,East,Furniture,Chair,20,20487,409740
3698,2025-07-24,C2698,South,Furniture,Bed,12,54046,648552
3699,2025-07-01,C2699,South,Clothing,Dress,14,5349,74886
3700,2025-07-13,C2700,North,Clothing,Shirt,13,12029,156377
3701,2025-03-22,C2701,East,Clothing,Shirt,20,27645,552900
3702,2025-05-14,C2702,East,Clothing,Jeans,16,23087,369392
3703,2025-04-09,C2703,West,Electronics,Smartwatch,13,43139,560807
3704,2025-06-07,C2704,West,Clothing,Jeans,10,902,9020
3705,2025-08-17,C2705,South,Furniture,Cupboard,20,34700,694000
3706,2025-07-16,C2706,East,Electronics,Smartwatch,1,31203,31203
3707,2025-08-17,C2707,West,Furniture,Bed,18,58495,1052910
3708,2025-08-13,C2708,East,Clothing,Jacket,20,34175,683500
3709,2025-03-14,C2709,South,Furniture,Cupboard,6,36464,218784
3710,2025-04-26,C2710,South,Clothing,Dress,9,3779,34011
3711,2025-08-10,C2711,North,Electronics,Headphones,5,11663,58315
3712,2025-06-30,C2712,North,Clothing,Shirt,3,20530,61590
3713,2025-04-07,C2713,West,Electronics,Headphones,11,35691,392601
3714,2025-04-11,C2714,North,Electronics,Headphones,9,2404,21636
3715,2025-03-15,C2715,North,Clothing,Jeans,17,23080,392360
3716,2025-08-01,C2716,North,Clothing,Shirt,11,22038,242418
3717,2025-05-06,C2717,South,Clothing,Jeans,9,27256,245304
3718,2025-06-08,C2718,South,Electronics,Headphones,2,20500,41000
3719,2025-03-21,C2719,East,Furniture,Cupboard,3,15132,45396
3720,2025-08-04,C2720,North,Furniture,Table,16,16686,266976
3721,2025-08-21,C2721,West,Electronics,Laptop,13,13552,176176
3722,2025-05-10,C2722,South,Clothing,Shirt,8,7385,59080
3723,2025-08-03,C2723,West,Furniture,Bed,14,47409,663726
3724,2025-08-13,C2724,North,Electronics,Mobile,5,34438,172190
3725,2025-05-22,C2725,West,Furniture,Table,14,57342,802788
3726,2025-03-23,C2726,West,Clothing,T-shirt,13,18587,241631
3727,2025-08-09,C2727,West,Electronics,Tablet,3,6110,18330
3728,2025-05-27,C2728,West,Clothing,Jacket,13,4036,52468
3729,2025-07-17,C2729,East,Furniture,Sofa,10,54551,545510
3730,2025-05-11,C2730,South,Furniture,Bed,13,25643,333359
3731,2025-06-24,C2731,South,Furniture,Chair,2,24203,48406
3732,2025-08-07,C2732,West,Furniture,Bed,17,16100,273700
3733,2025-03-30,C2733,South,Clothing,Jacket,8,18489,147912
3734,2025-06-04,C2734,South,Clothing,Shirt,8,49249,393992
3735,2025-06-07,C2735,North,Furniture,Bed,4,39019,156076
3736,2025-06-16,C2736,North,Furniture,Sofa,8,33602,268816
3737,2025-03-15,C2737,West,Furniture,Chair,8,30717,245736
3738,2025-05-29,C2738,West,Electronics,Mobile,6,40772,244632
3739,2025-07-30,C2739,North,Furniture,Bed,20,31986,639720
3740,2025-07-19,C2740,East,Electronics,Smartwatch,19,49667,943673
3741,2025-07-14,C2741,North,Clothing,Shirt,12,727,8724
3742,2025-03-31,C2742,South,Clothing,Jeans,17,54921,933657
3743,2025-05-28,C2743,South,Furniture,Cupboard,2,39698,79396
3744,2025-06-18,C2744,South,Clothing,T-shirt,2,27067,54134
3745,2025-08-24,C2745,West,Furniture,Sofa,9,32239,290151
3746,2025-07-08,C2746,South,Electronics,Mobile,2,39311,78622
3747,2025-06-02,C2747,South,Clothing,Jeans,17,49664,844288
3748,2025-05-05,C2748,North,Clothing,Jeans,16,27144,434304
3749,2025-04-24,C2749,West,Electronics,Mobile,4,36074,144296
3750,2025-03-17,C2750,West,Furniture,Table,5,38194,190970
3751,2025-07-25,C2751,West,Furniture,Table,10,3924,39240
3752,2025-07-29,C2752,East,Electronics,Laptop,17,47852,813484
3753,2025-06-08,C2753,South,Electronics,Mobile,9,7026,63234
3754,2025-08-03,C2754,East,Furniture,Chair,13,3531,45903
3755,2025-06-08,C2755,East,Furniture,Chair,5,4115,20575
3756,2025-07-02,C2756,West,Clothing,Jacket,7,23329,163303
3757,2025-03-17,C2757,East,Electronics,Smartwatch,14,48838,683732
3758,2025-05-28,C2758,West,Clothing,Jeans,2,47023,94046
3759,2025-04-27,C2759,South,Furniture,Bed,5,22236,111180
3760,2025-05-21,C2760,North,Clothing,Jacket,9,57945,521505
3761,2025-03-27,C2761,North,Electronics,Smartwatch,16,21810,348960
3762,2025-07-27,C2762,East,Clothing,T-shirt,17,4427,75259
3763,2025-06-07,C2763,South,Clothing,T-shirt,10,48382,483820
3764,2025-07-19,C2764,East,Clothing,T-shirt,8,26910,215280
3765,2025-07-18,C2765,East,Electronics,Laptop,14,44960,629440
3766,2025-04-18,C2766,North,Clothing,Jacket,17,5204,88468
3767,2025-08-08,C2767,South,Clothing,Dress,9,57639,518751
3768,2025-08-25,C2768,East,Furniture,Chair,14,21202,296828
3769,2025-08-05,C2769,South,Furniture,Sofa,6,28741,172446
3770,2025-04-08,C2770,North,Electronics,Tablet,8,57737,461896
3771,2025-08-05,C2771,South,Furniture,Table,11,16812,184932
3772,2025-04-26,C2772,South,Clothing,T-shirt,9,29969,269721
3773,2025-05-28,C2773,East,Clothing,Shirt,20,21408,428160
3774,2025-03-26,C2774,East,Electronics,Laptop,16,25838,413408
3775,2025-04-05,C2775,West,Clothing,T-shirt,4,56427,225708
3776,2025-04-19,C2776,East,Clothing,Jacket,14,14990,209860
3777,2025-03-13,C2777,South,Electronics,Laptop,12,31419,377028
3778,2025-04-14,C2778,West,Electronics,Headphones,18,38046,684828
3779,2025-06-23,C2779,North,Electronics,Headphones,9,7516,67644
3780,2025-03-24,C2780,West,Clothing,T-shirt,12,17230,206760
3781,2025-05-06,C2781,West,Furniture,Table,14,57124,799736
3782,2025-08-20,C2782,South,Clothing,T-shirt,5,6386,31930
3783,2025-06-10,C2783,North,Electronics,Laptop,7,5200,36400
3784,2025-08-06,C2784,West,Furniture,Bed,14,49801,697214
3785,2025-07-15,C2785,East,Furniture,Sofa,4,1476,5904
3786,2025-04-24,C2786,East,Clothing,Jacket,15,38321,574815
3787,2025-06-10,C2787,North,Clothing,Shirt,1,37928,37928
3788,2025-08-05,C2788,West,Clothing,Shirt,9,36735,330615
3789,2025-08-12,C2789,West,Electronics,Smartwatch,4,54666,218664
3790,2025-06-14,C2790,South,Electronics,Headphones,2,28907,57814
3791,2025-03-08,C2791,East,Electronics,Laptop,17,53513,909721
3792,2025-05-31,C2792,West,Clothing,Dress,20,4688,93760
3793,2025-08-07,C2793,South,Electronics,Laptop,15,52018,780270
3794,2025-07-26,C2794,North,Furniture,Chair,4,19802,79208
3795,2025-04-03,C2795,South,Electronics,Laptop,6,24107,144642
3796,2025-05-28,C2796,South,Electronics,Tablet,13,43616,567008
3797,2025-05-20,C2797,North,Furniture,Table,10,4838,48380
3798,2025-04-26,C2798,West,Electronics,Tablet,3,6133,18399
3799,2025-05-07,C2799,South,Electronics,Smartwatch,9,38465,346185
3800,2025-04-16,C2800,West,Electronics,Headphones,9,59205,532845
3801,2025-07-09,C2801,South,Electronics,Smartwatch,19,45825,870675
3802,2025-04-29,C2802,West,Clothing,Jacket,5,24073,120365
3803,2025-05-21,C2803,North,Clothing,Jeans,3,17581,52743
3804,2025-07-14,C2804,North,Furniture,Bed,3,37761,113283
3805,2025-08-24,C2805,South,Electronics,Mobile,13,39771,517023
3806,2025-07-15,C2806,West,Clothing,Shirt,15,37396,560940
3807,2025-05-13,C2807,West,Electronics,Smartwatch,11,42878,471658
3808,2025-07-06,C2808,East,Clothing,Dress,11,34591,380501
3809,2025-03-08,C2809,West,Clothing,Jacket,11,21048,231528
3810,2025-08-22,C2810,South,Furniture,Bed,18,4808,86544
3811,2025-08-13,C2811,West,Furniture,Cupboard,2,11265,22530
3812,2025-06-03,C2812,East,Clothing,Shirt,6,48382,290292
3813,2025-03-30,C2813,West,Electronics,Tablet,14,39635,554890
3814,2025-03-06,C2814,South,Electronics,Laptop,20,37540,750800
3815,2025-03-01,C2815,West,Electronics,Laptop,7,11075,77525
3816,2025-08-29,C2816,East,Furniture,Bed,10,49741,497410
3817,2025-03-17,C2817,North,Furniture,Table,13,20122,261586
3818,2025-03-31,C2818,East,Clothing,Shirt,1,9659,9659
3819,2025-07-04,C2819,West,Electronics,Headphones,6,13543,81258
3820,2025-03-30,C2820,East,Furniture,Cupboard,20,43845,876900
3821,2025-08-23,C2821,West,Clothing,Jacket,20,59771,1195420
3822,2025-06-05,C2822,South,Furniture,Sofa,12,26300,315600
3823,2025-04-25,C2823,East,Furniture,Bed,10,45679,456790
3824,2025-07-12,C2824,North,Electronics,Smartwatch,1,42357,42357
3825,2025-04-27,C2825,South,Clothing,Dress,4,2591,10364
3826,2025-04-06,C2826,North,Electronics,Mobile,7,38484,269388
3827,2025-08-15,C2827,North,Clothing,Jacket,20,15018,300360
3828,2025-06-12,C2828,South,Electronics,Smartwatch,14,10540,147560
3829,2025-06-07,C2829,North,Electronics,Laptop,5,57477,287385
3830,2025-07-16,C2830,North,Furniture,Cupboard,11,51861,570471
3831,2025-06-28,C2831,West,Clothing,Jacket,15,52098,781470
3832,2025-08-09,C2832,West,Electronics,Tablet,3,31572,94716
3833,2025-04-20,C2833,South,Clothing,T-shirt,5,5454,27270
3834,2025-08-13,C2834,East,Electronics,Headphones,3,2659,7977
3835,2025-04-06,C2835,North,Clothing,T-shirt,20,8398,167960
3836,2025-05-22,C2836,East,Furniture,Table,11,32053,352583
3837,2025-04-11,C2837,North,Clothing,Shirt,20,52239,1044780
3838,2025-06-05,C2838,East,Furniture,Table,8,24736,197888
3839,2025-06-26,C2839,East,Electronics,Smartwatch,14,34031,476434
3840,2025-05-01,C2840,South,Clothing,Dress,2,59296,118592
3841,2025-05-13,C2841,South,Electronics,Headphones,20,11871,237420
3842,2025-07-13,C2842,West,Furniture,Sofa,4,44903,179612
3843,2025-03-28,C2843,South,Clothing,Dress,6,15957,95742
3844,2025-04-07,C2844,North,Clothing,Jeans,12,8757,105084
3845,2025-04-08,C2845,East,Electronics,Headphones,12,40048,480576
3846,2025-06-20,C2846,West,Clothing,T-shirt,12,44398,532776
3847,2025-04-21,C2847,North,Electronics,Smartwatch,5,8410,42050
3848,2025-04-04,C2848,North,Clothing,Jacket,6,36120,216720
3849,2025-04-25,C2849,South,Clothing,Jeans,15,23190,347850
3850,2025-08-12,C2850,South,Clothing,Jacket,10,30649,306490
3851,2025-08-25,C2851,East,Electronics,Smartwatch,8,53225,425800
3852,2025-05-08,C2852,East,Clothing,Shirt,12,17446,209352
3853,2025-04-25,C2853,East,Electronics,Headphones,14,36218,507052
3854,2025-03-12,C2854,West,Electronics,Laptop,15,16914,253710
3855,2025-05-08,C2855,South,Furniture,Cupboard,9,46817,421353
3856,2025-04-02,C2856,South,Furniture,Sofa,8,56736,453888
3857,2025-08-17,C2857,South,Furniture,Table,11,15655,172205
3858,2025-03-15,C2858,North,Clothing,Dress,11,25657,282227
3859,2025-06-22,C2859,West,Furniture,Cupboard,16,57622,921952
3860,2025-08-27,C2860,North,Electronics,Smartwatch,11,32663,359293
3861,2025-05-05,C2861,South,Furniture,Bed,18,59398,1069164
3862,2025-08-08,C2862,West,Furniture,Cupboard,20,14189,283780
3863,2025-07-18,C2863,North,Furniture,Sofa,9,4744,42696
3864,2025-08-06,C2864,South,Furniture,Table,9,39818,358362
3865,2025-07-08,C2865,East,Furniture,Cupboard,9,51007,459063
3866,2025-05-13,C2866,East,Electronics,Tablet,5,43230,216150
3867,2025-07-27,C2867,South,Electronics,Headphones,11,34863,383493
3868,2025-03-13,C2868,South,Electronics,Laptop,11,2019,22209
3869,2025-04-12,C2869,North,Electronics,Headphones,7,43647,305529
3870,2025-03-20,C2870,South,Clothing,Jacket,4,49576,198304
3871,2025-08-18,C2871,South,Electronics,Tablet,2,20378,40756
3872,2025-07-02,C2872,North,Furniture,Cupboard,14,43925,614950
3873,2025-04-19,C2873,South,Electronics,Mobile,3,34956,104868
3874,2025-03-04,C2874,West,Furniture,Table,13,12004,156052
3875,2025-04-22,C2875,East,Clothing,T-shirt,12,50186,602232
3876,2025-03-09,C2876,West,Furniture,Bed,16,31044,496704
3877,2025-06-14,C2877,West,Electronics,Mobile,12,40874,490488
3878,2025-06-30,C2878,South,Electronics,Mobile,15,53981,809715
3879,2025-07-17,C2879,West,Electronics,Headphones,12,2743,32916
3880,2025-07-10,C2880,North,Electronics,Tablet,11,19267,211937
3881,2025-03-17,C2881,East,Furniture,Cupboard,15,32801,492015
3882,2025-03-28,C2882,South,Clothing,Jeans,9,54411,489699
3883,2025-07-27,C2883,West,Electronics,Headphones,16,15216,243456
3884,2025-05-21,C2884,West,Furniture,Sofa,13,12939,168207
3885,2025-07-08,C2885,East,Clothing,T-shirt,9,23584,212256
3886,2025-06-15,C2886,West,Furniture,Table,1,28396,28396
3887,2025-08-07,C2887,South,Clothing,T-shirt,4,20647,82588
3888,2025-07-15,C2888,North,Clothing,Dress,5,56074,280370
3889,2025-06-06,C2889,East,Furniture,Bed,18,51314,923652
3890,2025-04-04,C2890,North,Clothing,Shirt,10,37176,371760
3891,2025-04-10,C2891,South,Clothing,Dress,15,26528,397920
3892,2025-06-24,C2892,East,Furniture,Sofa,5,18299,91495
3893,2025-05-15,C2893,West,Furniture,Table,7,48789,341523
3894,2025-07-14,C2894,South,Clothing,T-shirt,12,32016,384192
3895,2025-06-15,C2895,South,Clothing,Jeans,14,36913,516782
3896,2025-07-08,C2896,South,Electronics,Tablet,16,8768,140288
3897,2025-05-08,C2897,West,Electronics,Tablet,4,5160,20640
3898,2025-03-04,C2898,South,Furniture,Sofa,4,59924,239696
3899,2025-03-25,C2899,North,Clothing,Dress,16,36723,587568
3900,2025-03-13,C2900,North,Electronics,Mobile,11,49088,539968
3901,2025-03-26,C2901,East,Electronics,Tablet,8,47734,381872
3902,2025-03-07,C2902,North,Electronics,Mobile,2,26276,52552
3903,2025-06-06,C2903,East,Furniture,Table,20,34003,680060
3904,2025-05-04,C2904,West,Clothing,Dress,5,51001,255005
3905,2025-05-06,C2905,North,Clothing,Jacket,15,15694,235410
3906,2025-07-24,C2906,East,Furniture,Sofa,8,49384,395072
3907,2025-06-07,C2907,North,Clothing,Dress,2,41411,82822
3908,2025-03-30,C2908,West,Electronics,Laptop,8,57838,462704
3909,2025-08-03,C2909,West,Furniture,Sofa,1,26250,26250
3910,2025-03-24,C2910,West,Electronics,Headphones,10,2798,27980
3911,2025-06-13,C2911,East,Furniture,Cupboard,15,16880,253200
3912,2025-06-09,C2912,North,Clothing,Jacket,5,19708,98540
3913,2025-06-21,C2913,South,Clothing,Shirt,13,26744,347672
3914,2025-07-26,C2914,South,Electronics,Smartwatch,15,58062,870930
3915,2025-06-11,C2915,East,Furniture,Chair,18,8746,157428
3916,2025-06-29,C2916,East,Electronics,Laptop,20,1255,25100
3917,2025-04-28,C2917,North,Furniture,Chair,7,18168,127176
3918,2025-08-08,C2918,North,Furniture,Bed,6,44905,269430
3919,2025-04-01,C2919,North,Clothing,Dress,6,18987,113922
3920,2025-07-28,C2920,North,Clothing,Shirt,6,23902,143412
3921,2025-04-24,C2921,West,Clothing,Shirt,18,48051,864918
3922,2025-04-02,C2922,East,Electronics,Tablet,2,54085,108170
3923,2025-07-14,C2923,East,Furniture,Cupboard,10,27670,276700
3924,2025-08-18,C2924,East,Electronics,Headphones,20,49340,986800
3925,2025-05-12,C2925,West,Furniture,Table,13,56290,731770
3926,2025-08-19,C2926,South,Electronics,Laptop,18,41203,741654
3927,2025-07-18,C2927,South,Furniture,Bed,10,35702,357020
3928,2025-07-28,C2928,South,Furniture,Bed,9,38597,347373
3929,2025-04-04,C2929,East,Electronics,Smartwatch,1,38571,38571
3930,2025-08-18,C2930,West,Clothing,Shirt,8,47083,376664
3931,2025-08-03,C2931,North,Electronics,Headphones,8,5025,40200
3932,2025-07-12,C2932,North,Furniture,Cupboard,9,47980,431820
3933,2025-06-11,C2933,North,Electronics,Mobile,8,9675,77400
3934,2025-07-24,C2934,West,Clothing,Jeans,4,49277,197108
3935,2025-03-06,C2935,South,Clothing,Jeans,11,42752,470272
3936,2025-07-01,C2936,North,Furniture,Chair,18,42723,769014
3937,2025-05-29,C2937,South,Furniture,Table,6,19178,115068
3938,2025-07-12,C2938,North,Electronics,Headphones,19,26589,505191
3939,2025-04-26,C2939,West,Clothing,Dress,8,15054,120432
3940,2025-06-03,C2940,North,Clothing,Jacket,17,1501,25517
3941,2025-03-31,C2941,East,Electronics,Mobile,12,27192,326304
3942,2025-05-06,C2942,North,Electronics,Smartwatch,1,34772,34772
3943,2025-08-26,C2943,South,Electronics,Laptop,2,38453,76906
3944,2025-04-17,C2944,West,Electronics,Tablet,5,31313,156565
3945,2025-06-09,C2945,South,Electronics,Mobile,17,7296,124032
3946,2025-03-12,C2946,South,Electronics,Laptop,17,58780,999260
3947,2025-03-07,C2947,West,Electronics,Mobile,15,53672,805080
3948,2025-06-09,C2948,South,Electronics,Smartwatch,15,29661,444915
3949,2025-08-08,C2949,North,Furniture,Sofa,3,14902,44706
3950,2025-03-30,C2950,South,Electronics,Tablet,8,47674,381392
3951,2025-08-16,C2951,South,Furniture,Bed,1,7402,7402
3952,2025-04-07,C2952,North,Clothing,Dress,20,25172,503440
3953,2025-08-22,C2953,West,Clothing,Dress,18,20719,372942
3954,2025-08-17,C2954,North,Clothing,Shirt,20,31422,628440
3955,2025-03-21,C2955,North,Furniture,Chair,12,9480,113760
3956,2025-04-01,C2956,North,Clothing,Shirt,20,41059,821180
3957,2025-04-30,C2957,North,Electronics,Tablet,2,29091,58182
3958,2025-05-18,C2958,North,Furniture,Chair,11,24018,264198
3959,2025-08-27,C2959,East,Clothing,Jacket,12,31553,378636
3960,2025-03-05,C2960,West,Furniture,Bed,9,15824,142416
3961,2025-08-26,C2961,East,Electronics,Tablet,11,42356,465916
3962,2025-03-08,C2962,East,Electronics,Headphones,8,19732,157856
3963,2025-06-03,C2963,South,Clothing,Shirt,3,49123,147369
3964,2025-03-26,C2964,East,Furniture,Bed,13,41910,544830
3965,2025-04-10,C2965,North,Clothing,T-shirt,3,7204,21612
3966,2025-05-23,C2966,East,Clothing,Shirt,19,11812,224428
3967,2025-05-19,C2967,West,Clothing,Shirt,10,42214,422140
3968,2025-07-08,C2968,West,Clothing,Jacket,1,47423,47423
3969,2025-04-06,C2969,South,Clothing,T-shirt,16,43344,693504
3970,2025-05-26,C2970,South,Clothing,Jacket,5,53281,266405
3971,2025-06-19,C2971,South,Furniture,Cupboard,11,17532,192852
3972,2025-08-04,C2972,West,Furniture,Bed,18,56467,1016406
3973,2025-03-14,C2973,South,Clothing,Jacket,9,55821,502389
3974,2025-07-02,C2974,North,Furniture,Cupboard,10,56401,564010
3975,2025-07-25,C2975,South,Clothing,T-shirt,20,22374,447480
3976,2025-03-17,C2976,East,Clothing,Dress,5,12879,64395
3977,2025-05-02,C2977,East,Clothing,Jacket,4,56075,224300
3978,2025-06-30,C2978,South,Clothing,Shirt,10,20402,204020
3979,2025-06-18,C2979,South,Clothing,Dress,17,9000,153000
3980,2025-08-14,C2980,South,Furniture,Sofa,12,57851,694212
3981,2025-05-01,C2981,North,Electronics,Tablet,6,59612,357672
3982,2025-08-25,C2982,South,Furniture,Sofa,11,23143,254573
3983,2025-08-01,C2983,South,Electronics,Mobile,11,44135,485485
3984,2025-06-05,C2984,South,Clothing,T-shirt,8,15291,122328
3985,2025-06-03,C2985,North,Electronics,Tablet,18,59040,1062720
3986,2025-06-26,C2986,East,Furniture,Table,18,2482,44676
3987,2025-08-15,C2987,North,Furniture,Sofa,7,44373,310611
3988,2025-07-22,C2988,East,Clothing,Dress,20,36497,729940
3989,2025-06-21,C2989,East,Clothing,Dress,14,10871,152194
3990,2025-07-09,C2990,North,Furniture,Bed,12,27100,325200
3991,2025-08-23,C2991,South,Furniture,Chair,7,22616,158312
3992,2025-06-07,C2992,West,Furniture,Cupboard,18,38063,685134
3993,2025-05-31,C2993,West,Electronics,Laptop,9,56752,510768
3994,2025-07-14,C2994,North,Furniture,Table,19,40801,775219
3995,2025-03-16,C2995,North,Furniture,Sofa,13,22317,290121
3996,2025-06-03,C2996,North,Electronics,Tablet,16,7652,122432
3997,2025-06-30,C2997,East,Furniture,Bed,11,783,8613
3998,2025-08-09,C2998,South,Electronics,Tablet,5,45086,225430
3999,2025-04-01,C2999,North,Electronics,Tablet,9,9592,86328
4000,2025-06-05,C3000,South,Furniture,Bed,1,2110,2110
4001,2025-08-12,C3001,East,Clothing,Shirt,8,10979,87832
4002,2025-06-03,C3002,East,Furniture,Table,2,39384,78768
4003,2025-04-08,C3003,East,Clothing,Jeans,20,30587,611740
4004,2025-05-23,C3004,South,Clothing,Dress,10,33281,332810
4005,2025-05-03,C3005,East,Electronics,Laptop,4,4880,19520
4006,2025-06-01,C3006,South,Clothing,Dress,7,14757,103299
4007,2025-08-24,C3007,West,Clothing,Shirt,20,36870,737400
4008,2025-08-14,C3008,East,Electronics,Smartwatch,10,36974,369740
4009,2025-08-13,C3009,West,Clothing,T-shirt,13,5525,71825
4010,2025-03-05,C3010,South,Clothing,Jacket,1,24883,24883
4011,2025-08-12,C3011,West,Electronics,Tablet,13,15705,204165
4012,2025-08-02,C3012,North,Electronics,Tablet,1,7363,7363
4013,2025-05-20,C3013,North,Clothing,Jeans,6,27083,162498
4014,2025-05-16,C3014,East,Electronics,Mobile,1,19705,19705
4015,2025-06-22,C3015,East,Clothing,Jacket,12,40819,489828
